,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
12089,12130,691,WinterVacation,[2-3],Standard,[0-160],[2-2],False
12090,12131,128,WinterVacation,[0-1],Standard,[160-260],[2-2],True
12091,12133,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12092,12134,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12093,11754,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12094,8903,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12095,12135,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12096,12136,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12097,12137,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12098,12138,692,WinterVacation,[0-1],Standard,[260-360],[2-2],True
12099,7295,110,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
12100,12139,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12101,12141,43,WinterVacation,[4-7],Standard,[160-260],[1-1],True
12102,12142,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12103,12143,239,HighSeason,[8-inf],Standard,[260-360],[5-inf],True
12104,12144,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
12105,12145,530,WinterVacation,[2-3],Standard,[160-260],[1-1],True
12106,12146,530,WinterVacation,[2-3],Standard,[160-260],[1-1],True
12107,12147,450,WinterVacation,[2-3],Standard,[0-160],[2-2],True
12108,12148,545,WinterVacation,[4-7],Standard,[260-360],[2-2],True
12109,12149,530,WinterVacation,[2-3],Standard,[160-260],[1-1],True
12110,12150,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12111,12152,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
12112,12153,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
12113,12154,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12114,12155,108,WinterVacation,[2-3],Standard,[260-360],[3-4],True
12115,12156,537,WinterVacation,[2-3],Standard,[160-260],[5-inf],False
12116,6042,92,OffSeason,[8-inf],Standard,[160-260],[3-4],True
12117,12157,124,WinterVacation,[0-1],Standard,[260-360],[3-4],False
12118,12158,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12119,12159,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12120,12160,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12121,6573,137,HighSeason,[4-7],Standard,[260-360],[3-4],True
12122,12161,108,WinterVacation,[2-3],Standard,[260-360],[3-4],True
12123,12162,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12124,12163,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12125,12164,128,WinterVacation,[0-1],Standard,[160-260],[2-2],True
12126,12165,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12127,12166,693,WinterVacation,[4-7],Standard,[260-360],[3-4],False
12128,8014,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12129,12167,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
12130,12168,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12131,12169,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12132,11401,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12133,12170,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12134,12112,533,WinterVacation,[0-1],Standard,[160-260],[3-4],True
12135,12171,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12136,12172,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12137,12173,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12138,12174,446,WinterVacation,[2-3],Standard,[160-260],[5-inf],True
12139,12117,450,WinterVacation,[2-3],Standard,[0-160],[2-2],True
12140,12175,529,WinterVacation,[2-3],Standard,[260-360],[2-2],True
12141,2866,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12142,12176,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12143,12177,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
12144,11582,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12145,12178,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12146,12179,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12147,12180,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12148,12181,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12149,12182,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12150,12183,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12151,12184,446,WinterVacation,[2-3],Standard,[160-260],[5-inf],True
12152,677,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12153,12185,450,WinterVacation,[2-3],Standard,[0-160],[2-2],True
12154,7850,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12155,12186,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12156,12187,108,WinterVacation,[2-3],Standard,[260-360],[3-4],True
12157,12188,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12158,12189,2,WinterVacation,[2-3],Standard,[160-260],[2-2],False
12159,12190,478,WinterVacation,[8-inf],Standard,[160-260],[2-2],True
12160,12191,555,WinterVacation,[4-7],Standard,[160-260],[2-2],False
12161,12192,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12162,12193,128,WinterVacation,[0-1],Standard,[160-260],[2-2],True
12163,12194,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12164,12195,162,OffSeason,[4-7],Standard,[160-260],[5-inf],False
12165,12196,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12166,12197,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12167,12198,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
12168,12199,533,WinterVacation,[0-1],Standard,[160-260],[3-4],True
12169,12200,529,WinterVacation,[2-3],Standard,[260-360],[2-2],True
12170,12201,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12171,4837,128,WinterVacation,[0-1],Standard,[160-260],[2-2],True
12172,12202,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12173,12203,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12174,12204,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12175,12206,552,WinterVacation,[2-3],Standard,[260-360],[3-4],False
12176,12207,401,WinterVacation,[4-7],Standard,[260-360],[3-4],True
12177,12208,108,WinterVacation,[2-3],Standard,[260-360],[3-4],True
12178,12209,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
12179,12210,555,WinterVacation,[4-7],Standard,[160-260],[2-2],False
12180,11830,430,WinterVacation,[0-1],Standard,[160-260],[3-4],False
12181,12213,446,WinterVacation,[2-3],Standard,[160-260],[5-inf],True
12182,12214,108,WinterVacation,[2-3],Standard,[260-360],[3-4],True
12183,5379,450,WinterVacation,[2-3],Standard,[0-160],[2-2],True
12184,12215,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12185,12216,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12186,10255,548,WinterVacation,[0-1],Standard,[160-260],[2-2],False
12187,12217,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12188,12218,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12189,12219,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12190,12220,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12191,6291,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12192,12222,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12193,12223,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12194,12224,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12195,12225,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12196,12226,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12197,12227,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
12198,12228,450,WinterVacation,[2-3],Standard,[0-160],[2-2],True
12199,12229,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12200,12230,44,WinterVacation,[0-1],Standard,[160-260],[1-1],True
12201,12231,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12202,12232,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12203,12233,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
12204,11817,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12205,12234,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12206,12235,2,WinterVacation,[2-3],Standard,[160-260],[2-2],False
12207,12236,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12208,8155,108,WinterVacation,[2-3],Standard,[260-360],[3-4],True
12209,12237,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12210,12238,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12211,12239,530,WinterVacation,[2-3],Standard,[160-260],[1-1],True
12212,12240,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12213,12241,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12214,12242,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12215,12243,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12216,12244,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12217,12245,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12218,12246,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12219,12247,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
12220,12248,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
12221,12249,530,WinterVacation,[2-3],Standard,[160-260],[1-1],True
12222,12251,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12223,12252,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12224,12253,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12225,7428,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12226,12255,411,WinterVacation,[4-7],Standard,[260-360],[5-inf],True
12227,12256,691,WinterVacation,[2-3],Standard,[0-160],[2-2],False
12228,12257,411,WinterVacation,[4-7],Standard,[260-360],[5-inf],True
12229,11269,450,WinterVacation,[2-3],Standard,[0-160],[2-2],True
12230,12259,108,WinterVacation,[2-3],Standard,[260-360],[3-4],True
12231,11237,128,WinterVacation,[0-1],Standard,[160-260],[2-2],True
12232,11401,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12233,12260,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12234,12261,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12235,12262,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12236,12263,2,WinterVacation,[2-3],Standard,[160-260],[2-2],False
12237,12264,530,WinterVacation,[2-3],Standard,[160-260],[1-1],True
12238,12265,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12239,12266,559,WinterVacation,[8-inf],Standard,[160-260],[1-1],True
12240,12092,694,WinterVacation,[0-1],Standard,[260-360],[1-1],False
12241,12267,533,WinterVacation,[0-1],Standard,[160-260],[3-4],True
12242,12268,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12243,7298,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12244,12269,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
12245,682,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12246,12270,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12247,12271,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12248,12272,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12249,12273,552,WinterVacation,[2-3],Standard,[260-360],[3-4],False
12250,12274,554,WinterVacation,[0-1],Standard,[260-360],[5-inf],True
12251,12275,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12252,12276,521,WinterVacation,[2-3],Standard,[260-360],[5-inf],False
12253,12277,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12254,12278,533,WinterVacation,[0-1],Standard,[160-260],[3-4],True
12255,11813,695,WinterVacation,[0-1],Standard,[0-160],[2-2],False
12256,12280,130,WinterVacation,[0-1],Standard,[160-260],[1-1],False
12257,12281,548,WinterVacation,[0-1],Standard,[160-260],[2-2],False
12258,7845,530,WinterVacation,[2-3],Standard,[160-260],[1-1],True
12259,12282,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12260,12283,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12261,12284,128,WinterVacation,[0-1],Standard,[160-260],[2-2],True
12262,6327,92,OffSeason,[8-inf],Standard,[160-260],[3-4],True
12263,12285,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12264,12244,533,WinterVacation,[0-1],Standard,[160-260],[3-4],True
12265,12286,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12266,12287,108,WinterVacation,[2-3],Standard,[260-360],[3-4],True
12267,706,533,WinterVacation,[0-1],Standard,[160-260],[3-4],True
12268,12289,430,WinterVacation,[0-1],Standard,[160-260],[3-4],False
12269,12290,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12270,11808,533,WinterVacation,[0-1],Standard,[160-260],[3-4],True
12271,5292,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
12272,12291,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
12273,12292,558,WinterVacation,[0-1],Standard,[260-360],[3-4],True
12274,12293,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12275,12294,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12276,12295,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12277,12297,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12278,3609,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12279,12298,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12280,12300,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
12281,12301,530,WinterVacation,[2-3],Standard,[160-260],[1-1],True
12282,12302,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12283,12303,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12284,12304,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12285,12305,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12286,5639,108,WinterVacation,[2-3],Standard,[260-360],[3-4],True
12287,12306,669,WinterVacation,[4-7],Standard,[0-160],[3-4],True
12288,12307,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12289,6854,696,WinterVacation,[8-inf],Standard,[260-360],[3-4],True
12290,12308,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12291,12309,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
12292,12310,128,WinterVacation,[0-1],Standard,[160-260],[2-2],True
12293,12311,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12294,12312,450,WinterVacation,[2-3],Standard,[0-160],[2-2],True
12295,12313,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12296,12314,32,OffSeason,[2-3],Standard,[160-260],[5-inf],True
12297,12315,530,WinterVacation,[2-3],Standard,[160-260],[1-1],True
12298,12316,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
12299,4045,128,WinterVacation,[0-1],Standard,[160-260],[2-2],True
12300,6784,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12301,10950,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12302,12317,43,WinterVacation,[4-7],Standard,[160-260],[1-1],True
12303,12318,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
12304,12319,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12305,12320,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12306,12321,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12307,12323,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12308,12324,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12309,12325,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12310,12326,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12311,12327,133,OffSeason,[4-7],Standard,[160-260],[5-inf],True
12312,12328,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12313,12329,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12314,12330,45,WinterVacation,[8-inf],Standard,[160-260],[3-4],True
12315,12331,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12316,12332,270,HighSeason,[2-3],Standard,[160-260],[2-2],True
12317,12333,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12318,12334,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12319,12335,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12320,12336,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12321,12337,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12322,12338,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12323,12339,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12324,12340,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12325,12341,128,WinterVacation,[0-1],Standard,[160-260],[2-2],True
12326,12342,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12327,12343,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12328,12344,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
12329,8260,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12330,12345,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12331,12346,4,WinterVacation,[4-7],Standard,[0-160],[2-2],True
12332,10483,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12333,8823,124,WinterVacation,[0-1],Standard,[260-360],[3-4],False
12334,12347,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12335,12348,530,WinterVacation,[2-3],Standard,[160-260],[1-1],True
12336,12349,533,WinterVacation,[0-1],Standard,[160-260],[3-4],True
12337,12350,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12338,12351,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12339,12352,45,WinterVacation,[8-inf],Standard,[160-260],[3-4],True
12340,12353,431,WinterVacation,[4-7],Nonref,[160-260],[2-2],True
12341,12354,108,WinterVacation,[2-3],Standard,[260-360],[3-4],True
12342,5988,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12343,12355,497,WinterVacation,[2-3],Nonref,[0-160],[2-2],True
12344,12356,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
12345,12357,446,WinterVacation,[2-3],Standard,[160-260],[5-inf],True
12346,12358,65,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12347,12359,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12348,12361,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12349,12362,413,OffSeason,[0-1],Standard,[260-360],[5-inf],False
12350,12363,697,WinterVacation,[2-3],Nonref,[160-260],[1-1],False
12351,12364,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12352,12365,488,WinterVacation,[0-1],Nonref,[260-360],[5-inf],True
12353,12366,693,WinterVacation,[4-7],Standard,[260-360],[3-4],False
12354,12367,66,OffSeason,[2-3],Nonref,[0-160],[2-2],True
12355,12368,511,WinterVacation,[0-1],Nonref,[160-260],[3-4],True
12356,12369,110,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
12357,12370,698,WinterVacation,[4-7],Standard,[260-360],[1-1],True
12358,12371,544,WinterVacation,[0-1],Nonref,[160-260],[5-inf],True
12359,12372,511,WinterVacation,[0-1],Nonref,[160-260],[3-4],True
12360,6167,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12361,12373,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12362,12374,110,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
12363,12375,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
12364,12376,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12365,12377,570,WinterVacation,[0-1],Nonref,[160-260],[5-inf],False
12366,2777,106,OffSeason,[4-7],Nonref,[260-360],[3-4],True
12367,12378,110,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
12368,12379,554,WinterVacation,[0-1],Standard,[260-360],[5-inf],True
12369,12380,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
12370,12381,110,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
12371,12382,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12372,12383,58,WinterVacation,[2-3],Nonref,[160-260],[2-2],True
12373,12384,559,WinterVacation,[8-inf],Standard,[160-260],[1-1],True
12374,12385,111,WinterVacation,[2-3],Standard,[160-260],[1-1],False
12375,12386,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12376,12387,431,WinterVacation,[4-7],Nonref,[160-260],[2-2],True
12377,12388,549,WinterVacation,[2-3],Nonref,[160-260],[1-1],True
12378,12389,111,WinterVacation,[2-3],Standard,[160-260],[1-1],False
12379,12390,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
12380,12391,129,WinterVacation,[2-3],Nonref,[160-260],[3-4],False
12381,12392,43,WinterVacation,[4-7],Standard,[160-260],[1-1],True
12382,12393,111,WinterVacation,[2-3],Standard,[160-260],[1-1],False
12383,12394,530,WinterVacation,[2-3],Standard,[160-260],[1-1],True
12384,12395,129,WinterVacation,[2-3],Nonref,[160-260],[3-4],False
12385,12396,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12386,12397,129,WinterVacation,[2-3],Nonref,[160-260],[3-4],False
12387,12398,58,WinterVacation,[2-3],Nonref,[160-260],[2-2],True
12388,12399,2,WinterVacation,[2-3],Standard,[160-260],[2-2],False
12389,11486,449,WinterVacation,[2-3],Nonref,[160-260],[2-2],False
12390,12400,692,WinterVacation,[0-1],Standard,[260-360],[2-2],True
12391,12401,530,WinterVacation,[2-3],Standard,[160-260],[1-1],True
12392,12402,70,HighSeason,[8-inf],Nonref,[160-260],[3-4],True
12393,12403,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12394,12404,42,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12395,11548,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12396,12406,481,WinterVacation,[2-3],Standard,[160-260],[3-4],False
12397,12407,128,WinterVacation,[0-1],Standard,[160-260],[2-2],True
12398,12408,548,WinterVacation,[0-1],Standard,[160-260],[2-2],False
12399,12409,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
